millis,time,mode,v_raw,v_hat,v_ref,z_ref,z_meas,u_intVertical,u_pi,leftThrust,rightThrust,verticalThrust
29084,16:41:07,SAFETY,0.000,0.000,0.000,0.500,1.277,0.000,0.000,0.000,0.000,0.000
29184,16:41:07,SAFETY,0.000,0.000,0.000,0.500,1.282,0.000,0.000,0.000,0.000,0.000
29284,16:41:07,SAFETY,0.000,0.000,0.000,0.500,1.282,0.000,0.000,0.000,0.000,0.000
29384,16:41:07,SAFETY,0.000,0.000,0.000,0.500,1.288,0.000,0.000,0.000,0.000,0.000
29484,16:41:07,SAFETY,0.000,0.000,0.000,0.500,1.291,0.000,0.000,0.000,0.000,0.000
29584,16:41:08,SAFETY,0.000,0.000,0.000,0.500,1.294,0.000,0.000,0.000,0.000,0.000
29684,16:41:08,SAFETY,0.000,0.000,0.000,0.500,1.298,0.000,0.000,0.000,0.000,0.000
29784,16:41:08,SAFETY,0.000,0.000,0.000,0.500,1.304,0.000,0.000,0.000,0.000,0.000
29884,16:41:08,SAFETY,0.000,0.000,0.000,0.500,1.303,0.000,0.000,0.000,0.000,0.000
29984,16:41:08,SAFETY,0.000,0.000,0.000,0.500,1.308,0.000,0.000,0.000,0.000,0.000
30084,16:41:08,SAFETY,0.000,0.000,0.000,0.500,1.310,0.000,0.000,0.000,0.000,0.000
30184,16:41:08,SAFETY,0.000,0.000,0.000,0.500,1.315,0.000,0.000,0.000,0.000,0.000
30284,16:41:08,SAFETY,0.000,0.000,0.000,0.500,1.320,0.000,0.000,0.000,0.000,0.000
30384,16:41:08,SAFETY,0.000,0.000,0.000,0.500,1.319,0.000,0.000,0.000,0.000,0.000
30484,16:41:08,SAFETY,0.000,0.000,0.000,0.500,1.326,0.000,0.000,0.000,0.000,0.000
30584,16:41:09,SAFETY,0.000,0.000,0.000,0.500,1.319,0.000,0.000,0.000,0.000,0.000
30684,16:41:09,SAFETY,0.000,0.000,0.000,0.500,1.327,0.000,0.000,0.000,0.000,0.000
30784,16:41:09,SAFETY,0.000,0.000,0.000,0.500,1.325,0.000,0.000,0.000,0.000,0.000
30884,16:41:09,SAFETY,0.000,0.000,0.000,0.500,1.327,0.000,0.000,0.000,0.000,0.000
30984,16:41:09,SAFETY,0.000,0.000,0.000,0.500,1.334,0.000,0.000,0.000,0.000,0.000
31084,16:41:09,SAFETY,0.000,0.000,0.000,0.500,1.336,0.000,0.000,0.000,0.000,0.000
31185,16:41:09,SAFETY,0.000,0.000,0.000,0.500,1.339,0.000,0.000,0.000,0.000,0.000
31285,16:41:09,SAFETY,0.000,0.000,0.000,0.500,1.345,0.000,0.000,0.000,0.000,0.000
31385,16:41:09,SAFETY,0.000,0.000,0.000,0.500,1.341,0.000,0.000,0.000,0.000,0.000
31485,16:41:09,SAFETY,0.000,0.000,0.000,0.500,1.345,0.000,0.000,0.000,0.000,0.000
31585,16:41:10,SAFETY,0.000,0.000,0.000,0.500,1.343,0.000,0.000,0.000,0.000,0.000
31685,16:41:10,SAFETY,0.000,0.000,0.000,0.500,1.339,0.000,0.000,0.000,0.000,0.000
31785,16:41:10,SAFETY,0.000,0.000,0.000,0.500,1.344,0.000,0.000,0.000,0.000,0.000
31885,16:41:10,SAFETY,0.000,0.000,0.000,0.500,1.341,0.000,0.000,0.000,0.000,0.000
31985,16:41:10,SAFETY,0.000,0.000,0.000,0.500,1.344,0.000,0.000,0.000,0.000,0.000
32085,16:41:10,SAFETY,0.000,0.000,0.000,0.500,1.347,0.000,0.000,0.000,0.000,0.000
32185,16:41:10,SAFETY,0.000,0.000,0.000,0.500,1.346,0.000,0.000,0.000,0.000,0.000
32285,16:41:10,SAFETY,0.000,0.000,0.000,0.500,1.349,0.000,0.000,0.000,0.000,0.000
32385,16:41:10,SAFETY,0.000,0.000,0.000,0.500,1.349,0.000,0.000,0.000,0.000,0.000
32485,16:41:10,SAFETY,0.000,0.000,0.000,0.500,1.351,0.000,0.000,0.000,0.000,0.000
32585,16:41:11,SAFETY,0.000,0.000,0.000,0.500,1.350,0.000,0.000,0.000,0.000,0.000
32685,16:41:11,SAFETY,0.000,0.000,0.000,0.500,1.355,0.000,0.000,0.000,0.000,0.000
32785,16:41:11,SAFETY,0.000,0.000,0.000,0.500,1.349,0.000,0.000,0.000,0.000,0.000
32885,16:41:11,SAFETY,0.000,0.000,0.000,0.500,1.359,0.000,0.000,0.000,0.000,0.000
32985,16:41:11,SAFETY,0.000,0.000,0.000,0.500,1.349,0.000,0.000,0.000,0.000,0.000
33085,16:41:11,SAFETY,0.000,0.000,0.000,0.500,1.357,0.000,0.000,0.000,0.000,0.000
33185,16:41:11,SAFETY,0.000,0.000,0.000,0.500,1.350,0.000,0.000,0.000,0.000,0.000
33285,16:41:11,SAFETY,0.000,0.000,0.000,0.500,1.356,0.000,0.000,0.000,0.000,0.000
33385,16:41:11,SAFETY,0.000,0.000,0.000,0.500,1.351,0.000,0.000,0.000,0.000,0.000
33485,16:41:11,SAFETY,0.000,0.000,0.000,0.500,1.352,0.000,0.000,0.000,0.000,0.000
33585,16:41:12,SAFETY,0.000,0.000,0.000,0.500,1.349,0.000,0.000,0.000,0.000,0.000
33685,16:41:12,SAFETY,0.000,0.000,0.000,0.500,1.351,0.000,0.000,0.000,0.000,0.000
33785,16:41:12,SAFETY,0.000,0.000,0.000,0.500,1.347,0.000,0.000,0.000,0.000,0.000
33885,16:41:12,SAFETY,0.000,0.000,0.000,0.500,1.353,0.000,0.000,0.000,0.000,0.000
33985,16:41:12,SAFETY,0.000,0.000,0.000,0.500,1.345,0.000,0.000,0.000,0.000,0.000
34085,16:41:12,SAFETY,0.000,0.000,0.000,0.500,1.347,0.000,0.000,0.000,0.000,0.000
34185,16:41:12,SAFETY,0.000,0.000,0.000,0.500,1.344,0.000,0.000,0.000,0.000,0.000
34285,16:41:12,SAFETY,0.000,0.000,0.000,0.500,1.343,0.000,0.000,0.000,0.000,0.000
34385,16:41:12,SAFETY,0.000,0.000,0.000,0.500,1.344,0.000,0.000,0.000,0.000,0.000
34485,16:41:12,SAFETY,0.000,0.000,0.000,0.500,1.344,0.000,0.000,0.000,0.000,0.000
34585,16:41:13,SAFETY,0.000,0.000,0.000,0.500,1.340,0.000,0.000,0.000,0.000,0.000
34685,16:41:13,SAFETY,0.000,0.000,0.000,0.500,1.342,0.000,0.000,0.000,0.000,0.000
34785,16:41:13,SAFETY,0.000,0.000,0.000,0.500,1.334,0.000,0.000,0.000,0.000,0.000
34885,16:41:13,SAFETY,0.000,0.000,0.000,0.500,1.342,0.000,0.000,0.000,0.000,0.000
34985,16:41:13,SAFETY,0.000,0.000,0.000,0.500,1.339,0.000,0.000,0.000,0.000,0.000
35085,16:41:13,SAFETY,0.000,0.000,0.000,0.500,1.337,0.000,0.000,0.000,0.000,0.000
35185,16:41:13,SAFETY,0.000,0.000,0.000,0.500,1.338,0.000,0.000,0.000,0.000,0.000
35285,16:41:13,SAFETY,0.000,0.000,0.000,0.500,1.330,0.000,0.000,0.000,0.000,0.000
35385,16:41:13,SAFETY,0.000,0.000,0.000,0.500,1.330,0.000,0.000,0.000,0.000,0.000
35485,16:41:13,SAFETY,0.000,0.000,0.000,0.500,1.322,0.000,0.000,0.000,0.000,0.000
35585,16:41:14,SAFETY,0.000,0.000,0.000,0.500,1.323,0.000,0.000,0.000,0.000,0.000
35685,16:41:14,SAFETY,0.000,0.000,0.000,0.500,1.317,0.000,0.000,0.000,0.000,0.000
35785,16:41:14,SAFETY,0.000,0.000,0.000,0.500,1.319,0.000,0.000,0.000,0.000,0.000
35885,16:41:14,SAFETY,0.000,0.000,0.000,0.500,1.311,0.000,0.000,0.000,0.000,0.000
35985,16:41:14,SAFETY,0.000,0.000,0.000,0.500,1.315,0.000,0.000,0.000,0.000,0.000
36085,16:41:14,SAFETY,0.000,0.000,0.000,0.500,1.308,0.000,0.000,0.000,0.000,0.000
36185,16:41:14,SAFETY,0.000,0.000,0.000,0.500,1.306,0.000,0.000,0.000,0.000,0.000
36285,16:41:14,SAFETY,0.000,0.000,0.000,0.500,1.306,0.000,0.000,0.000,0.000,0.000
36385,16:41:14,SAFETY,0.000,0.000,0.000,0.500,1.300,0.000,0.000,0.000,0.000,0.000
36485,16:41:14,SAFETY,0.000,0.000,0.000,0.500,1.302,0.000,0.000,0.000,0.000,0.000
36585,16:41:15,SAFETY,0.000,0.000,0.000,0.500,1.299,0.000,0.000,0.000,0.000,0.000
36685,16:41:15,SAFETY,0.000,0.000,0.000,0.500,1.296,0.000,0.000,0.000,0.000,0.000
36785,16:41:15,SAFETY,0.000,0.000,0.000,0.500,1.292,0.000,0.000,0.000,0.000,0.000
36885,16:41:15,SAFETY,0.000,0.000,0.000,0.500,1.289,0.000,0.000,0.000,0.000,0.000
36985,16:41:15,SAFETY,0.000,0.000,0.000,0.500,1.284,0.000,0.000,0.000,0.000,0.000
37085,16:41:15,SAFETY,0.000,0.000,0.000,0.500,1.288,0.000,0.000,0.000,0.000,0.000
37185,16:41:15,SAFETY,0.000,0.000,0.000,0.500,1.284,0.000,0.000,0.000,0.000,0.000
37285,16:41:15,SAFETY,0.000,0.000,0.000,0.500,1.281,0.000,0.000,0.000,0.000,0.000
37385,16:41:15,SAFETY,0.000,0.000,0.000,0.500,1.276,0.000,0.000,0.000,0.000,0.000
37485,16:41:15,SAFETY,0.000,0.000,0.000,0.500,1.269,0.000,0.000,0.000,0.000,0.000
37585,16:41:16,SAFETY,0.000,0.000,0.000,0.500,1.266,0.000,0.000,0.000,0.000,0.000
37685,16:41:16,SAFETY,0.000,0.000,0.000,0.500,1.260,0.000,0.000,0.000,0.000,0.000
37785,16:41:16,SAFETY,0.000,0.000,0.000,0.500,1.258,0.000,0.000,0.000,0.000,0.000
37885,16:41:16,SAFETY,0.000,0.000,0.000,0.500,1.255,0.000,0.000,0.000,0.000,0.000
37985,16:41:16,SAFETY,0.000,0.000,0.000,0.500,1.253,0.000,0.000,0.000,0.000,0.000
38085,16:41:16,SAFETY,0.000,0.000,0.000,0.500,1.249,0.000,0.000,0.000,0.000,0.000
38185,16:41:16,SAFETY,0.000,0.000,0.000,0.500,1.247,0.000,0.000,0.000,0.000,0.000
38285,16:41:16,SAFETY,0.000,0.000,0.000,0.500,1.244,0.000,0.000,0.000,0.000,0.000
38385,16:41:16,SAFETY,0.000,0.000,0.000,0.500,1.236,0.000,0.000,0.000,0.000,0.000
38485,16:41:16,SAFETY,0.000,0.000,0.000,0.500,1.236,0.000,0.000,0.000,0.000,0.000
38585,16:41:17,SAFETY,0.000,0.000,0.000,0.500,1.229,0.000,0.000,0.000,0.000,0.000
38685,16:41:17,SAFETY,0.000,0.000,0.000,0.500,1.227,0.000,0.000,0.000,0.000,0.000
38785,16:41:17,SAFETY,0.000,0.000,0.000,0.500,1.226,0.000,0.000,0.000,0.000,0.000
38885,16:41:17,SAFETY,0.000,0.000,0.000,0.500,1.223,0.000,0.000,0.000,0.000,0.000
38985,16:41:17,SAFETY,0.000,0.000,0.000,0.500,1.219,0.000,0.000,0.000,0.000,0.000
39085,16:41:17,SAFETY,0.000,0.000,0.000,0.500,1.216,0.000,0.000,0.000,0.000,0.000
39185,16:41:17,SAFETY,0.000,0.000,0.000,0.500,1.212,0.000,0.000,0.000,0.000,0.000
39285,16:41:17,SAFETY,0.000,0.000,0.000,0.500,1.208,0.000,0.000,0.000,0.000,0.000
39385,16:41:17,SAFETY,0.000,0.000,0.000,0.500,1.205,0.000,0.000,0.000,0.000,0.000
39485,16:41:17,SAFETY,0.000,0.000,0.000,0.500,1.200,0.000,0.000,0.000,0.000,0.000
39585,16:41:18,SAFETY,0.000,0.000,0.000,0.500,1.196,0.000,0.000,0.000,0.000,0.000
39685,16:41:18,SAFETY,0.000,0.000,0.000,0.500,1.191,0.000,0.000,0.000,0.000,0.000
39785,16:41:18,SAFETY,0.000,0.000,0.000,0.500,1.186,0.000,0.000,0.000,0.000,0.000
39885,16:41:18,SAFETY,0.000,0.000,0.000,0.500,1.184,0.000,0.000,0.000,0.000,0.000
39985,16:41:18,SAFETY,0.000,0.000,0.000,0.500,1.178,0.000,0.000,0.000,0.000,0.000
40085,16:41:18,SAFETY,0.000,0.000,0.000,0.500,1.174,0.000,0.000,0.000,0.000,0.000
40185,16:41:18,SAFETY,0.000,0.000,0.000,0.500,1.168,0.000,0.000,0.000,0.000,0.000
40285,16:41:18,SAFETY,0.000,0.000,0.000,0.500,1.165,0.000,0.000,0.000,0.000,0.000
40385,16:41:18,SAFETY,0.000,0.000,0.000,0.500,1.162,0.000,0.000,0.000,0.000,0.000
40485,16:41:18,SAFETY,0.000,0.000,0.000,0.500,1.156,0.000,0.000,0.000,0.000,0.000
40585,16:41:19,SAFETY,0.000,0.000,0.000,0.500,1.154,0.000,0.000,0.000,0.000,0.000
40685,16:41:19,SAFETY,0.000,0.000,0.000,0.500,1.150,0.000,0.000,0.000,0.000,0.000
40785,16:41:19,SAFETY,0.000,0.000,0.000,0.500,1.148,0.000,0.000,0.000,0.000,0.000
40885,16:41:19,SAFETY,0.000,0.000,0.000,0.500,1.143,0.000,0.000,0.000,0.000,0.000
40985,16:41:19,SAFETY,0.000,0.000,0.000,0.500,1.144,0.000,0.000,0.000,0.000,0.000
41085,16:41:19,SAFETY,0.000,0.000,0.000,0.500,1.134,0.000,0.000,0.000,0.000,0.000
41185,16:41:19,SAFETY,0.000,0.000,0.000,0.500,1.138,0.000,0.000,0.000,0.000,0.000
41285,16:41:19,SAFETY,0.000,0.000,0.000,0.500,1.128,0.000,0.000,0.000,0.000,0.000
41385,16:41:19,SAFETY,0.000,0.000,0.000,0.500,1.128,0.000,0.000,0.000,0.000,0.000
41485,16:41:19,SAFETY,0.000,0.000,0.000,0.500,1.120,0.000,0.000,0.000,0.000,0.000
41585,16:41:20,SAFETY,0.000,0.000,0.000,0.500,1.117,0.000,0.000,0.000,0.000,0.000
41685,16:41:20,SAFETY,0.000,0.000,0.000,0.500,1.108,0.000,0.000,0.000,0.000,0.000
41785,16:41:20,SAFETY,0.000,0.000,0.000,0.500,1.103,0.000,0.000,0.000,0.000,0.000
41885,16:41:20,SAFETY,0.000,0.000,0.000,0.500,1.104,0.000,0.000,0.000,0.000,0.000
41985,16:41:20,SAFETY,0.000,0.000,0.000,0.500,1.097,0.000,0.000,0.000,0.000,0.000
42085,16:41:20,SAFETY,0.000,0.000,0.000,0.500,1.100,0.000,0.000,0.000,0.000,0.000
42185,16:41:20,SAFETY,0.000,0.000,0.000,0.500,1.093,0.000,0.000,0.000,0.000,0.000
42285,16:41:20,SAFETY,0.000,0.000,0.000,0.500,1.091,0.000,0.000,0.000,0.000,0.000
42385,16:41:20,SAFETY,0.000,0.000,0.000,0.500,1.086,0.000,0.000,0.000,0.000,0.000
42485,16:41:20,SAFETY,0.000,0.000,0.000,0.500,1.081,0.000,0.000,0.000,0.000,0.000
42585,16:41:21,SAFETY,0.000,0.000,0.000,0.500,1.075,0.000,0.000,0.000,0.000,0.000
42685,16:41:21,SAFETY,0.000,0.000,0.000,0.500,1.076,0.000,0.000,0.000,0.000,0.000
42785,16:41:21,SAFETY,0.000,0.000,0.000,0.500,1.066,0.000,0.000,0.000,0.000,0.000
42885,16:41:21,SAFETY,0.000,0.000,0.000,0.500,1.069,0.000,0.000,0.000,0.000,0.000
42985,16:41:21,SAFETY,0.000,0.000,0.000,0.500,1.061,0.000,0.000,0.000,0.000,0.000
43085,16:41:21,SAFETY,0.000,0.000,0.000,0.500,1.057,0.000,0.000,0.000,0.000,0.000
43185,16:41:21,SAFETY,0.000,0.000,0.000,0.500,1.052,0.000,0.000,0.000,0.000,0.000
43285,16:41:21,SAFETY,0.000,0.000,0.000,0.500,1.049,0.000,0.000,0.000,0.000,0.000
43385,16:41:21,SAFETY,0.000,0.000,0.000,0.500,1.046,0.000,0.000,0.000,0.000,0.000
43485,16:41:21,SAFETY,0.000,0.000,0.000,0.500,1.044,0.000,0.000,0.000,0.000,0.000
43585,16:41:22,SAFETY,0.000,0.000,0.000,0.500,1.041,0.000,0.000,0.000,0.000,0.000
43685,16:41:22,SAFETY,0.000,0.000,0.000,0.500,1.034,0.000,0.000,0.000,0.000,0.000
43785,16:41:22,SAFETY,0.000,0.000,0.000,0.500,1.031,0.000,0.000,0.000,0.000,0.000
43885,16:41:22,SAFETY,0.000,0.000,0.000,0.500,1.026,0.000,0.000,0.000,0.000,0.000
43985,16:41:22,SAFETY,0.000,0.000,0.000,0.500,1.025,0.000,0.000,0.000,0.000,0.000
44085,16:41:22,SAFETY,0.000,0.000,0.000,0.500,1.022,0.000,0.000,0.000,0.000,0.000
44185,16:41:22,SAFETY,0.000,0.000,0.000,0.500,1.016,0.000,0.000,0.000,0.000,0.000
44285,16:41:22,SAFETY,0.000,0.000,0.000,0.500,1.013,0.000,0.000,0.000,0.000,0.000
44385,16:41:22,SAFETY,0.000,0.000,0.000,0.500,1.007,0.000,0.000,0.000,0.000,0.000
44485,16:41:22,SAFETY,0.000,0.000,0.000,0.500,1.003,0.000,0.000,0.000,0.000,0.000
44585,16:41:23,SAFETY,0.000,0.000,0.000,0.500,1.000,0.000,0.000,0.000,0.000,0.000
44685,16:41:23,SAFETY,0.000,0.000,0.000,0.500,0.998,0.000,0.000,0.000,0.000,0.000
44785,16:41:23,SAFETY,0.000,0.000,0.000,0.500,0.993,0.000,0.000,0.000,0.000,0.000
44885,16:41:23,SAFETY,0.000,0.000,0.000,0.500,0.989,0.000,0.000,0.000,0.000,0.000
44985,16:41:23,SAFETY,0.000,0.000,0.000,0.500,0.986,0.000,0.000,0.000,0.000,0.000
45085,16:41:23,SAFETY,0.000,0.000,0.000,0.500,0.980,0.000,0.000,0.000,0.000,0.000
45185,16:41:23,SAFETY,0.000,0.000,0.000,0.500,0.980,0.000,0.000,0.000,0.000,0.000
45285,16:41:23,SAFETY,0.000,0.000,0.000,0.500,0.972,0.000,0.000,0.000,0.000,0.000
45385,16:41:23,SAFETY,0.000,0.000,0.000,0.500,0.971,0.000,0.000,0.000,0.000,0.000
45485,16:41:23,SAFETY,0.000,0.000,0.000,0.500,0.966,0.000,0.000,0.000,0.000,0.000
45585,16:41:24,SAFETY,0.000,0.000,0.000,0.500,0.964,0.000,0.000,0.000,0.000,0.000
45685,16:41:24,SAFETY,0.000,0.000,0.000,0.500,0.959,0.000,0.000,0.000,0.000,0.000
45785,16:41:24,SAFETY,0.000,0.000,0.000,0.500,0.956,0.000,0.000,0.000,0.000,0.000
45885,16:41:24,SAFETY,0.000,0.000,0.000,0.500,0.948,0.000,0.000,0.000,0.000,0.000
45985,16:41:24,SAFETY,0.000,0.000,0.000,0.500,0.947,0.000,0.000,0.000,0.000,0.000
46085,16:41:24,SAFETY,0.000,0.000,0.000,0.500,0.941,0.000,0.000,0.000,0.000,0.000
46185,16:41:24,SAFETY,0.000,0.000,0.000,0.500,0.941,0.000,0.000,0.000,0.000,0.000
46285,16:41:24,SAFETY,0.000,0.000,0.000,0.500,0.934,0.000,0.000,0.000,0.000,0.000
46385,16:41:24,SAFETY,0.000,0.000,0.000,0.500,0.936,0.000,0.000,0.000,0.000,0.000
46485,16:41:24,SAFETY,0.000,0.000,0.000,0.500,0.927,0.000,0.000,0.000,0.000,0.000
46585,16:41:25,SAFETY,0.000,0.000,0.000,0.500,0.927,0.000,0.000,0.000,0.000,0.000
46685,16:41:25,SAFETY,0.000,0.000,0.000,0.500,0.920,0.000,0.000,0.000,0.000,0.000
46785,16:41:25,SAFETY,0.000,0.000,0.000,0.500,0.917,0.000,0.000,0.000,0.000,0.000
46885,16:41:25,SAFETY,0.000,0.000,0.000,0.500,0.913,0.000,0.000,0.000,0.000,0.000
46985,16:41:25,SAFETY,0.000,0.000,0.000,0.500,0.910,0.000,0.000,0.000,0.000,0.000
47085,16:41:25,SAFETY,0.000,0.000,0.000,0.500,0.905,0.000,0.000,0.000,0.000,0.000
47185,16:41:25,SAFETY,0.000,0.000,0.000,0.500,0.904,0.000,0.000,0.000,0.000,0.000
47285,16:41:25,SAFETY,0.000,0.000,0.000,0.500,0.896,0.000,0.000,0.000,0.000,0.000
47385,16:41:25,SAFETY,0.000,0.000,0.000,0.500,0.899,0.000,0.000,0.000,0.000,0.000
47485,16:41:25,SAFETY,0.000,0.000,0.000,0.500,0.890,0.000,0.000,0.000,0.000,0.000
47585,16:41:26,SAFETY,0.000,0.000,0.000,0.500,0.890,0.000,0.000,0.000,0.000,0.000
47685,16:41:26,SAFETY,0.000,0.000,0.000,0.500,0.882,0.000,0.000,0.000,0.000,0.000
47785,16:41:26,SAFETY,0.000,0.000,0.000,0.500,0.882,0.000,0.000,0.000,0.000,0.000
47885,16:41:26,SAFETY,0.000,0.000,0.000,0.500,0.874,0.000,0.000,0.000,0.000,0.000
47985,16:41:26,SAFETY,0.000,0.000,0.000,0.500,0.877,0.000,0.000,0.000,0.000,0.000
48085,16:41:26,SAFETY,0.000,0.000,0.000,0.500,0.871,0.000,0.000,0.000,0.000,0.000
48185,16:41:26,SAFETY,0.000,0.000,0.000,0.500,0.870,0.000,0.000,0.000,0.000,0.000
48285,16:41:26,SAFETY,0.000,0.000,0.000,0.500,0.872,0.000,0.000,0.000,0.000,0.000
48385,16:41:26,SAFETY,0.000,0.000,0.000,0.500,0.864,0.000,0.000,0.000,0.000,0.000
48485,16:41:26,SAFETY,0.000,0.000,0.000,0.500,0.863,0.000,0.000,0.000,0.000,0.000
48585,16:41:27,SAFETY,0.000,0.000,0.000,0.500,0.862,0.000,0.000,0.000,0.000,0.000
48685,16:41:27,SAFETY,0.000,0.000,0.000,0.500,0.852,0.000,0.000,0.000,0.000,0.000
48785,16:41:27,SAFETY,0.000,0.000,0.000,0.500,0.855,0.000,0.000,0.000,0.000,0.000
48885,16:41:27,SAFETY,0.000,0.000,0.000,0.500,0.848,0.000,0.000,0.000,0.000,0.000
48985,16:41:27,SAFETY,0.000,0.000,0.000,0.500,0.847,0.000,0.000,0.000,0.000,0.000
49085,16:41:27,SAFETY,0.000,0.000,0.000,0.500,0.841,0.000,0.000,0.000,0.000,0.000
49185,16:41:27,SAFETY,0.000,0.000,0.000,0.500,0.841,0.000,0.000,0.000,0.000,0.000
49285,16:41:27,SAFETY,0.000,0.000,0.000,0.500,0.835,0.000,0.000,0.000,0.000,0.000
49385,16:41:27,SAFETY,0.000,0.000,0.000,0.500,0.836,0.000,0.000,0.000,0.000,0.000
49485,16:41:27,SAFETY,0.000,0.000,0.000,0.500,0.829,0.000,0.000,0.000,0.000,0.000
49585,16:41:28,SAFETY,0.000,0.000,0.000,0.500,0.831,0.000,0.000,0.000,0.000,0.000
49685,16:41:28,SAFETY,0.000,0.000,0.000,0.500,0.824,0.000,0.000,0.000,0.000,0.000
49785,16:41:28,SAFETY,0.000,0.000,0.000,0.500,0.826,0.000,0.000,0.000,0.000,0.000
49885,16:41:28,SAFETY,0.000,0.000,0.000,0.500,0.822,0.000,0.000,0.000,0.000,0.000
49985,16:41:28,SAFETY,0.000,0.000,0.000,0.500,0.822,0.000,0.000,0.000,0.000,0.000
50085,16:41:28,SAFETY,0.000,0.000,0.000,0.500,0.819,0.000,0.000,0.000,0.000,0.000
50185,16:41:28,SAFETY,0.000,0.000,0.000,0.500,0.819,0.000,0.000,0.000,0.000,0.000
50285,16:41:28,SAFETY,0.000,0.000,0.000,0.500,0.814,0.000,0.000,0.000,0.000,0.000
50385,16:41:28,ALTITUDE_HOLD,0.000,0.000,0.000,1.500,0.814,0.000,0.000,0.000,0.000,0.000
50485,16:41:28,ALTITUDE_HOLD,0.000,0.005,0.413,1.500,0.812,0.004,0.248,0.000,0.000,0.000
50585,16:41:29,ALTITUDE_HOLD,0.000,-0.019,0.416,1.500,0.807,0.007,0.268,0.000,0.000,0.000
50685,16:41:29,ALTITUDE_HOLD,0.000,0.021,0.415,1.500,0.808,0.011,0.247,0.000,0.000,0.000
50785,16:41:29,ALTITUDE_HOLD,0.000,-0.040,0.419,1.500,0.801,0.014,0.290,0.000,0.000,0.000
50885,16:41:29,ALTITUDE_HOLD,0.000,-0.000,0.419,1.500,0.801,0.018,0.270,0.000,0.000,0.000
50985,16:41:29,ALTITUDE_HOLD,0.000,-0.000,0.421,1.500,0.798,0.021,0.274,0.000,0.000,0.000
51085,16:41:29,ALTITUDE_HOLD,0.000,-0.006,0.422,1.500,0.796,0.025,0.282,0.000,0.000,0.000
51185,16:41:29,ALTITUDE_HOLD,0.000,-0.012,0.425,1.500,0.792,0.029,0.290,0.000,0.000,0.000
51285,16:41:29,ALTITUDE_HOLD,0.000,0.003,0.424,1.500,0.793,0.032,0.285,0.000,0.000,0.000
51385,16:41:29,ALTITUDE_HOLD,0.000,-0.029,0.427,1.500,0.788,0.036,0.310,0.000,0.000,0.000
51485,16:41:29,ALTITUDE_HOLD,0.000,0.004,0.426,1.500,0.790,0.039,0.292,0.000,0.000,0.000
51585,16:41:30,ALTITUDE_HOLD,0.000,-0.003,0.428,1.500,0.787,0.043,0.301,0.000,0.000,0.000
51685,16:41:30,ALTITUDE_HOLD,0.000,0.003,0.427,1.500,0.788,0.047,0.301,0.000,0.000,0.000
51785,16:41:30,ALTITUDE_HOLD,0.000,-0.000,0.428,1.500,0.787,0.050,0.307,0.000,0.000,0.000
51885,16:41:30,ALTITUDE_HOLD,0.000,0.002,0.427,1.500,0.788,0.054,0.309,0.000,0.000,0.000
51985,16:41:30,ALTITUDE_HOLD,0.000,-0.002,0.427,1.500,0.788,0.057,0.314,0.000,0.000,0.000
52085,16:41:30,ALTITUDE_HOLD,0.000,0.003,0.425,1.500,0.791,0.061,0.314,0.000,0.000,0.000
52185,16:41:30,ALTITUDE_HOLD,0.000,-0.009,0.426,1.500,0.790,0.064,0.325,0.000,0.000,0.000
52285,16:41:30,ALTITUDE_HOLD,0.000,0.004,0.424,1.500,0.794,0.067,0.319,0.000,0.000,0.000
52385,16:41:30,ALTITUDE_HOLD,0.000,-0.003,0.424,1.500,0.793,0.071,0.327,0.000,0.000,0.000
52485,16:41:30,ALTITUDE_HOLD,0.000,0.003,0.422,1.500,0.796,0.074,0.326,0.000,0.000,0.000
52585,16:41:31,ALTITUDE_HOLD,0.000,-0.004,0.422,1.500,0.797,0.078,0.333,0.000,0.000,0.000
52685,16:41:31,ALTITUDE_HOLD,0.000,0.007,0.419,1.500,0.801,0.081,0.329,0.000,0.000,0.000
52785,16:41:31,ALTITUDE_HOLD,0.000,-0.002,0.419,1.500,0.802,0.085,0.337,0.000,0.000,0.000
52885,16:41:31,ALTITUDE_HOLD,0.000,0.007,0.415,1.500,0.808,0.088,0.333,0.000,0.000,0.000
52985,16:41:31,ALTITUDE_HOLD,0.000,0.000,0.414,1.500,0.810,0.091,0.340,0.000,0.000,0.000
53085,16:41:31,ALTITUDE_HOLD,0.000,0.001,0.412,1.500,0.814,0.094,0.340,0.000,0.000,0.000
53185,16:41:31,ALTITUDE_HOLD,0.000,0.003,0.409,1.500,0.819,0.098,0.341,0.000,0.000,0.000
53285,16:41:31,ALTITUDE_HOLD,0.000,0.006,0.406,1.500,0.823,0.101,0.341,0.000,0.000,0.000
53385,16:41:31,ALTITUDE_HOLD,0.000,0.002,0.403,1.500,0.828,0.104,0.345,0.000,0.000,0.000
53485,16:41:31,ALTITUDE_HOLD,0.000,0.008,0.400,1.500,0.834,0.107,0.343,0.000,0.000,0.000
53585,16:41:32,ALTITUDE_HOLD,0.000,0.000,0.397,1.500,0.838,0.111,0.349,0.000,0.000,0.000
53685,16:41:32,ALTITUDE_HOLD,0.000,0.004,0.394,1.500,0.844,0.114,0.347,0.000,0.000,0.000
53785,16:41:32,ALTITUDE_HOLD,0.000,0.000,0.391,1.500,0.849,0.117,0.351,0.000,0.000,0.000
