millis,time,mode,bat_voltage,bat_percent,dt,v_raw,v_hat,v_ref,z_ref,z_meas,int_ev,u_pi,tof_alt,leftThrust,rightThrust,verticalThrust
20555,10:32:30,MANUAL,8.38,98.9,0.0000,0.0000,0.0000,0.0000,0.5000,0.0000,0.0000,0.0000,0.0710,0.0000,0.0000,0.3700
20656,10:32:30,MANUAL,8.38,98.9,0.0000,0.0000,0.0000,0.0000,0.5000,0.0000,0.0000,0.0000,0.0690,0.0000,0.0000,0.4300
20757,10:32:30,MANUAL,8.38,98.9,0.0000,0.0000,0.0000,0.0000,0.5000,0.0000,0.0000,0.0000,0.0700,0.0000,0.0000,0.4600
20857,10:32:30,MANUAL,8.47,100.0,0.0000,0.0000,0.0000,0.0000,0.5000,0.0000,0.0000,0.0000,0.0690,0.0000,0.0000,0.5600
20958,10:32:30,MANUAL,8.47,100.0,0.0000,0.0000,0.0000,0.0000,0.5000,0.0000,0.0000,0.0000,0.0700,0.0000,0.0000,0.7100
21058,10:32:30,MANUAL,8.47,100.0,0.0000,0.0000,0.0000,0.0000,0.5000,0.0000,0.0000,0.0000,0.0700,0.0000,0.0000,0.8700
21161,10:32:30,MANUAL,8.47,100.0,0.0000,0.0000,0.0000,0.0000,0.5000,0.0000,0.0000,0.0000,0.0710,0.0000,0.0000,0.9800
21264,10:32:30,MANUAL,8.47,100.0,0.0000,0.0000,0.0000,0.0000,0.5000,0.0000,0.0000,0.0000,0.0740,0.0000,0.0000,1.0000
21365,10:32:30,MANUAL,8.43,100.0,0.0000,0.0000,0.0000,0.0000,0.5000,0.0000,0.0000,0.0000,0.0760,0.0000,0.0000,1.0000
21466,10:32:30,MANUAL,8.43,100.0,0.0000,0.0000,0.0000,0.0000,0.5000,0.0000,0.0000,0.0000,0.0780,0.0000,0.0000,1.0000
21569,10:32:31,MANUAL,8.43,100.0,0.0000,0.0000,0.0000,0.0000,0.5000,0.0000,0.0000,0.0000,0.0820,0.0000,0.0000,1.0000
21670,10:32:31,MANUAL,8.43,100.0,0.0000,0.0000,0.0000,0.0000,0.5000,0.0000,0.0000,0.0000,0.0860,0.0000,0.0000,1.0000
21771,10:32:31,MANUAL,8.43,100.0,0.0000,0.0000,0.0000,0.0000,0.5000,0.0000,0.0000,0.0000,0.0910,0.0000,0.0000,0.9600
21872,10:32:31,MANUAL,8.41,100.0,0.0000,0.0000,0.0000,0.0000,0.5000,0.0000,0.0000,0.0000,0.0960,0.0000,0.0000,0.9200
21973,10:32:31,MANUAL,8.41,100.0,0.0000,0.0000,0.0000,0.0000,0.5000,0.0000,0.0000,0.0000,0.0990,0.0000,0.0000,0.8300
22074,10:32:31,MANUAL,8.41,100.0,0.0000,0.0000,0.0000,0.0000,0.5000,0.0000,0.0000,0.0000,0.1070,0.0000,0.0000,0.7500
22175,10:32:31,MANUAL,8.41,100.0,0.0000,0.0000,0.0000,0.0000,0.5000,0.0000,0.0000,0.0000,0.1160,0.0000,0.0000,0.7500
22276,10:32:31,MANUAL,8.41,100.0,0.0000,0.0000,0.0000,0.0000,0.5000,0.0000,0.0000,0.0000,0.1230,0.0000,0.0000,0.7500
22376,10:32:31,MANUAL,8.41,100.0,0.0000,0.0000,0.0000,0.0000,0.5000,0.0000,0.0000,0.0000,0.1290,0.0000,0.0000,0.7500
22476,10:32:31,MANUAL,8.41,100.0,0.0000,0.0000,0.0000,0.0000,0.5000,0.0000,0.0000,0.0000,0.1400,-0.1250,0.1250,0.7500
22577,10:32:32,MANUAL,8.41,100.0,0.0000,0.0000,0.0000,0.0000,0.5000,0.0000,0.0000,0.0000,0.1470,-0.5000,0.5000,0.7500
22680,10:32:32,MANUAL,8.41,100.0,0.0000,0.0000,0.0000,0.0000,0.5000,0.0000,0.0000,0.0000,0.1600,-0.5000,0.5000,0.7500
22783,10:32:32,MANUAL,8.41,100.0,0.0000,0.0000,0.0000,0.0000,0.5000,0.0000,0.0000,0.0000,0.1720,-0.5000,0.5000,0.7500
22884,10:32:32,MANUAL,8.28,93.1,0.0000,0.0000,0.0000,0.0000,0.5000,0.0000,0.0000,0.0000,0.1800,-0.5000,0.5000,0.6400
22985,10:32:32,MANUAL,8.28,93.1,0.0000,0.0000,0.0000,0.0000,0.5000,0.0000,0.0000,0.0000,0.1880,-0.5000,0.5000,0.2800
23088,10:32:32,MANUAL,8.28,93.1,0.0000,0.0000,0.0000,0.0000,0.5000,0.0000,0.0000,0.0000,0.2050,-0.5000,0.5000,0.0000
23189,10:32:32,MANUAL,8.28,93.1,0.0000,0.0000,0.0000,0.0000,0.5000,0.0000,0.0000,0.0000,0.2190,-0.5000,0.5000,0.0000
23289,10:32:32,MANUAL,8.28,93.1,0.0000,0.0000,0.0000,0.0000,0.5000,0.0000,0.0000,0.0000,0.2280,-0.5000,0.5000,-0.1100
23391,10:32:32,MANUAL,8.37,98.3,0.0000,0.0000,0.0000,0.0000,0.5000,0.0000,0.0000,0.0000,0.2400,-0.5000,0.5000,-0.1100
23494,10:32:32,MANUAL,8.37,98.3,0.0000,0.0000,0.0000,0.0000,0.5000,0.0000,0.0000,0.0000,0.2560,-0.5000,0.5000,-0.1100
23594,10:32:33,MANUAL,8.37,98.3,0.0000,0.0000,0.0000,0.0000,0.5000,0.0000,0.0000,0.0000,0.2660,-0.5000,0.5000,-0.1100
23696,10:32:33,MANUAL,8.37,98.3,0.0000,0.0000,0.0000,0.0000,0.5000,0.0000,0.0000,0.0000,0.2830,-0.5000,0.5000,-0.1100
23796,10:32:33,MANUAL,8.37,98.3,0.0000,0.0000,0.0000,0.0000,0.5000,0.0000,0.0000,0.0000,0.2910,-0.5000,0.5000,-0.1100
23896,10:32:33,MANUAL,8.39,99.4,0.0000,0.0000,0.0000,0.0000,0.5000,0.0000,0.0000,0.0000,0.3060,-0.5000,0.5000,-0.1100
23999,10:32:33,MANUAL,8.39,99.4,0.0000,0.0000,0.0000,0.0000,0.5000,0.0000,0.0000,0.0000,0.3230,-0.5000,0.5000,-0.1100
24102,10:32:33,MANUAL,8.39,99.4,0.0000,0.0000,0.0000,0.0000,0.5000,0.0000,0.0000,0.0000,0.3330,-0.5000,0.5000,-0.1100
24202,10:32:33,MANUAL,8.39,99.4,0.0000,0.0000,0.0000,0.0000,0.5000,0.0000,0.0000,0.0000,0.3430,-0.5000,0.5000,-0.1100
24305,10:32:33,MANUAL,8.39,99.4,0.0000,0.0000,0.0000,0.0000,0.5000,0.0000,0.0000,0.0000,0.3600,-0.5000,0.5000,-0.1100
24406,10:32:33,MANUAL,8.34,96.9,0.0000,0.0000,0.0000,0.0000,0.5000,0.0000,0.0000,0.0000,0.3740,-0.5000,0.5000,-0.1100
24509,10:32:34,MANUAL,8.34,96.9,0.0000,0.0000,0.0000,0.0000,0.5000,0.0000,0.0000,0.0000,0.3840,-0.5000,0.5000,-0.1100
24610,10:32:34,MANUAL,8.34,96.9,0.0000,0.0000,0.0000,0.0000,0.5000,0.0000,0.0000,0.0000,0.3960,-0.5000,0.5000,-0.1100
24715,10:32:34,MANUAL,8.34,96.9,0.0000,0.0000,0.0000,0.0000,0.5000,0.0000,0.0000,0.0000,0.4070,-0.5000,0.5000,-0.1100
24816,10:32:34,MANUAL,8.34,96.9,0.0000,0.0000,0.0000,0.0000,0.5000,0.0000,0.0000,0.0000,0.4210,-0.5000,0.5000,-0.1100
24919,10:32:34,MANUAL,8.41,100.0,0.0000,0.0000,0.0000,0.0000,0.5000,0.0000,0.0000,0.0000,0.4310,-0.5000,0.5000,-0.1100
25020,10:32:34,MANUAL,8.41,100.0,0.0000,0.0000,0.0000,0.0000,0.5000,0.0000,0.0000,0.0000,0.4380,-0.5000,0.5000,-0.1100
25120,10:32:34,MANUAL,8.41,100.0,0.0000,0.0000,0.0000,0.0000,0.5000,0.0000,0.0000,0.0000,0.4470,-0.5000,0.5000,-0.1100
25222,10:32:34,MANUAL,8.41,100.0,0.0000,0.0000,0.0000,0.0000,0.5000,0.0000,0.0000,0.0000,0.4630,-0.5000,0.5000,-0.1100
25323,10:32:34,MANUAL,8.41,100.0,0.0000,0.0000,0.0000,0.0000,0.5000,0.0000,0.0000,0.0000,0.4780,-0.5000,0.5000,-0.1100
25424,10:32:34,MANUAL,8.36,97.6,0.0000,0.0000,0.0000,0.0000,0.5000,0.0000,0.0000,0.0000,0.4890,-0.5000,0.5000,-0.1100
25527,10:32:35,MANUAL,8.36,97.6,0.0000,0.0000,0.0000,0.0000,0.5000,0.0000,0.0000,0.0000,0.5030,-0.5000,0.5000,-0.1100
25627,10:32:35,MANUAL,8.36,97.6,0.0000,0.0000,0.0000,0.0000,0.5000,0.0000,0.0000,0.0000,0.5110,-0.5000,0.5000,-0.1100
25730,10:32:35,MANUAL,8.36,97.6,0.0000,0.0000,0.0000,0.0000,0.5000,0.0000,0.0000,0.0000,0.5250,-0.5000,0.5000,0.0000
25831,10:32:35,MANUAL,8.36,97.6,0.0000,0.0000,0.0000,0.0000,0.5000,0.0000,0.0000,0.0000,0.5350,-0.5000,0.5000,0.1900
25932,10:32:35,MANUAL,8.33,96.0,0.0000,0.0000,0.0000,0.0000,0.5000,0.0000,0.0000,0.0000,0.5470,-0.5000,0.5000,0.1900
26032,10:32:35,MANUAL,8.33,96.0,0.0000,0.0000,0.0000,0.0000,0.5000,0.0000,0.0000,0.0000,0.5540,-0.5000,0.5000,0.1900
26136,10:32:35,MANUAL,8.33,96.0,0.0000,0.0000,0.0000,0.0000,0.5000,0.0000,0.0000,0.0000,0.5680,-0.5000,0.5000,0.1300
26238,10:32:35,MANUAL,8.33,96.0,0.0000,0.0000,0.0000,0.0000,0.5000,0.0000,0.0000,0.0000,0.5760,-0.5000,0.5000,0.0000
26341,10:32:35,MANUAL,8.33,96.0,0.0000,0.0000,0.0000,0.0000,0.5000,0.0000,0.0000,0.0000,0.5890,-0.5000,0.5000,0.0000
26441,10:32:35,MANUAL,8.38,98.9,0.0000,0.0000,0.0000,0.0000,0.5000,0.0000,0.0000,0.0000,0.5950,-0.5000,0.5000,0.3800
26541,10:32:36,MANUAL,8.38,98.9,0.0000,0.0000,0.0000,0.0000,0.5000,0.0000,0.0000,0.0000,0.6020,-0.5000,0.5000,0.4400
26644,10:32:36,MANUAL,8.38,98.9,0.0000,0.0000,0.0000,0.0000,0.5000,0.0000,0.0000,0.0000,0.6160,-0.5000,0.5000,0.4200
26747,10:32:36,MANUAL,8.38,98.9,0.0000,0.0000,0.0000,0.0000,0.5000,0.0000,0.0000,0.0000,0.6270,-0.5000,0.5000,0.3900
26850,10:32:36,MANUAL,8.38,98.9,0.0000,0.0000,0.0000,0.0000,0.5000,0.0000,0.0000,0.0000,0.6340,-0.5000,0.5000,0.3800
26950,10:32:36,MANUAL,8.40,99.8,0.0000,0.0000,0.0000,0.0000,0.5000,0.0000,0.0000,0.0000,0.6400,0.0000,0.0000,0.3800
27053,10:32:36,MANUAL,8.40,99.8,0.0000,0.0000,0.0000,0.0000,0.5000,0.0000,0.0000,0.0000,0.6520,0.0000,0.0000,0.3800
27156,10:32:36,MANUAL,8.40,99.8,0.0000,0.0000,0.0000,0.0000,0.5000,0.0000,0.0000,0.0000,0.6630,0.0000,0.0000,0.3300
27259,10:32:36,MANUAL,8.40,99.8,0.0000,0.0000,0.0000,0.0000,0.5000,0.0000,0.0000,0.0000,0.6730,0.0000,0.0000,0.3300
27360,10:32:36,MANUAL,8.40,99.8,0.0000,0.0000,0.0000,0.0000,0.5000,0.0000,0.0000,0.0000,0.6840,0.0000,0.0000,0.3300
27460,10:32:36,MANUAL,8.36,97.8,0.0000,0.0000,0.0000,0.0000,0.5000,0.0000,0.0000,0.0000,0.6910,0.0000,0.0000,0.3300
27563,10:32:37,MANUAL,8.36,97.8,0.0000,0.0000,0.0000,0.0000,0.5000,0.0000,0.0000,0.0000,0.7060,0.0000,0.0000,0.3300
27664,10:32:37,MANUAL,8.36,97.8,0.0000,0.0000,0.0000,0.0000,0.5000,0.0000,0.0000,0.0000,0.7130,0.0000,0.0000,0.3300
27767,10:32:37,MANUAL,8.36,97.8,0.0000,0.0000,0.0000,0.0000,0.5000,0.0000,0.0000,0.0000,0.7260,0.0000,0.0000,0.3300
27867,10:32:37,MANUAL,8.36,97.8,0.0000,0.0000,0.0000,0.0000,0.5000,0.0000,0.0000,0.0000,0.7330,0.0800,0.0800,0.3200
27970,10:32:37,MANUAL,8.30,94.7,0.0000,0.0000,0.0000,0.0000,0.5000,0.0000,0.0000,0.0000,0.7470,0.2100,0.2100,0.2900
28073,10:32:37,MANUAL,8.30,94.7,0.0000,0.0000,0.0000,0.0000,0.5000,0.0000,0.0000,0.0000,0.7580,0.2900,0.2900,0.2800
28174,10:32:37,MANUAL,8.30,94.7,0.0000,0.0000,0.0000,0.0000,0.5000,0.0000,0.0000,0.0000,0.7670,0.3200,0.3200,0.2800
28274,10:32:37,MANUAL,8.30,94.7,0.0000,0.0000,0.0000,0.0000,0.5000,0.0000,0.0000,0.0000,0.7780,0.3300,0.3300,0.2800
28379,10:32:37,MANUAL,8.30,94.7,0.0000,0.0000,0.0000,0.0000,0.5000,0.0000,0.0000,0.0000,0.7880,0.3500,0.3500,0.2800
28482,10:32:37,MANUAL,8.42,100.0,0.0000,0.0000,0.0000,0.0000,0.5000,0.0000,0.0000,0.0000,0.7960,0.3500,0.3500,0.2800
28583,10:32:38,MANUAL,8.42,100.0,0.0000,0.0000,0.0000,0.0000,0.5000,0.0000,0.0000,0.0000,0.8110,0.3500,0.3500,0.2800
28684,10:32:38,MANUAL,8.42,100.0,0.0000,0.0000,0.0000,0.0000,0.5000,0.0000,0.0000,0.0000,0.8200,0.3500,0.3500,0.2800
28784,10:32:38,MANUAL,8.42,100.0,0.0000,0.0000,0.0000,0.0000,0.5000,0.0000,0.0000,0.0000,0.8270,0.3550,0.3550,0.2800
28887,10:32:38,MANUAL,8.42,100.0,0.0000,0.0000,0.0000,0.0000,0.5000,0.0000,0.0000,0.0000,0.8410,0.3500,0.3500,0.2800
28990,10:32:38,MANUAL,8.31,94.9,0.0000,0.0000,0.0000,0.0000,0.5000,0.0000,0.0000,0.0000,0.8530,0.3600,0.3600,0.2800
29093,10:32:38,MANUAL,8.31,94.9,0.0000,0.0000,0.0000,0.0000,0.5000,0.0000,0.0000,0.0000,0.8620,0.3800,0.3800,0.2800
29194,10:32:38,MANUAL,8.31,94.9,0.0000,0.0000,0.0000,0.0000,0.5000,0.0000,0.0000,0.0000,0.8750,0.3900,0.3900,0.2800
29294,10:32:38,MANUAL,8.31,94.9,0.0000,0.0000,0.0000,0.0000,0.5000,0.0000,0.0000,0.0000,0.8820,0.3900,0.3900,0.2800
29394,10:32:38,MANUAL,8.31,94.9,0.0000,0.0000,0.0000,0.0000,0.5000,0.0000,0.0000,0.0000,0.8910,0.3900,0.3900,0.2800
29494,10:32:38,MANUAL,8.38,98.7,0.0000,0.0000,0.0000,0.0000,0.5000,0.0000,0.0000,0.0000,0.9030,0.3900,0.3900,0.2100
29595,10:32:39,MANUAL,8.38,98.7,0.0000,0.0000,0.0000,0.0000,0.5000,0.0000,0.0000,0.0000,0.9130,0.3900,0.3900,0.0000
29695,10:32:39,MANUAL,8.38,98.7,0.0000,0.0000,0.0000,0.0000,0.5000,0.0000,0.0000,0.0000,0.9230,0.3900,0.3900,0.0000
29798,10:32:39,MANUAL,8.38,98.7,0.0000,0.0000,0.0000,0.0000,0.5000,0.0000,0.0000,0.0000,0.9420,0.3900,0.3900,-0.1500
29899,10:32:39,MANUAL,8.38,98.7,0.0000,0.0000,0.0000,0.0000,0.5000,0.0000,0.0000,0.0000,0.9540,0.3900,0.3900,-0.2300
30000,10:32:39,MANUAL,8.26,92.5,0.0000,0.0000,0.0000,0.0000,0.5000,0.0000,0.0000,0.0000,0.9650,0.3900,0.3900,-0.3200
30101,10:32:39,MANUAL,8.26,92.5,0.0000,0.0000,0.0000,0.0000,0.5000,0.0000,0.0000,0.0000,0.9770,0.3900,0.3900,-0.3600
30201,10:32:39,MANUAL,8.26,92.5,0.0000,0.0000,0.0000,0.0000,0.5000,0.0000,0.0000,0.0000,0.9850,0.3900,0.3900,-0.3800
30302,10:32:39,MANUAL,8.26,92.5,0.0000,0.0000,0.0000,0.0000,0.5000,0.0000,0.0000,0.0000,0.9940,0.3900,0.3900,-0.4000
30403,10:32:39,MANUAL,8.26,92.5,0.0000,0.0000,0.0000,0.0000,0.5000,0.0000,0.0000,0.0000,1.0060,0.3900,0.3900,-0.4000
30503,10:32:40,MANUAL,8.32,95.4,0.0000,0.0000,0.0000,0.0000,0.5000,0.0000,0.0000,0.0000,1.0140,0.3900,0.3900,-0.3000
30604,10:32:40,MANUAL,8.32,95.4,0.0000,0.0000,0.0000,0.0000,0.5000,0.0000,0.0000,0.0000,1.0180,0.3900,0.3900,-0.2700
30704,10:32:40,MANUAL,8.32,95.4,0.0000,0.0000,0.0000,0.0000,0.5000,0.0000,0.0000,0.0000,1.0300,0.4300,0.4300,-0.2700
30805,10:32:40,MANUAL,8.32,95.4,0.0000,0.0000,0.0000,0.0000,0.5000,0.0000,0.0000,0.0000,1.0370,0.4350,0.4350,-0.2700
30905,10:32:40,MANUAL,8.32,95.4,0.0000,0.0000,0.0000,0.0000,0.5000,0.0000,0.0000,0.0000,1.0500,0.4400,0.4400,-0.2700
31006,10:32:40,MANUAL,8.35,97.4,0.0000,0.0000,0.0000,0.0000,0.5000,0.0000,0.0000,0.0000,1.0570,0.7250,0.1550,-0.2700
31106,10:32:40,MANUAL,8.35,97.4,0.0000,0.0000,0.0000,0.0000,0.5000,0.0000,0.0000,0.0000,1.0620,0.9350,-0.0550,-0.2700
31207,10:32:40,MANUAL,8.35,97.4,0.0000,0.0000,0.0000,0.0000,0.5000,0.0000,0.0000,0.0000,1.0720,0.9150,-0.0750,-0.2700
31308,10:32:40,MANUAL,8.35,97.4,0.0000,0.0000,0.0000,0.0000,0.5000,0.0000,0.0000,0.0000,1.0790,0.8950,-0.0950,-0.2700
31409,10:32:40,MANUAL,8.35,97.4,0.0000,0.0000,0.0000,0.0000,0.5000,0.0000,0.0000,0.0000,1.0860,0.8950,-0.0950,-0.2700
31527,10:32:41,MANUAL,8.43,100.0,0.0000,0.0000,0.0000,0.0000,0.5000,0.0000,0.0000,0.0000,1.0910,0.8950,-0.0950,-0.2700
31627,10:32:41,MANUAL,8.43,100.0,0.0000,0.0000,0.0000,0.0000,0.5000,0.0000,0.0000,0.0000,1.0980,0.8850,-0.1050,-0.2700
31728,10:32:41,MANUAL,8.43,100.0,0.0000,0.0000,0.0000,0.0000,0.5000,0.0000,0.0000,0.0000,1.1070,0.8850,-0.1050,-0.2700
31829,10:32:41,MANUAL,8.43,100.0,0.0000,0.0000,0.0000,0.0000,0.5000,0.0000,0.0000,0.0000,1.1190,0.8850,-0.1050,-0.2700
31930,10:32:41,MANUAL,8.43,100.0,0.0000,0.0000,0.0000,0.0000,0.5000,0.0000,0.0000,0.0000,1.1230,0.8850,-0.1050,-0.2700
32035,10:32:41,MANUAL,8.32,95.8,0.0000,0.0000,0.0000,0.0000,0.5000,0.0000,0.0000,0.0000,1.1270,0.8850,-0.1050,-0.2700
32138,10:32:41,MANUAL,8.32,95.8,0.0000,0.0000,0.0000,0.0000,0.5000,0.0000,0.0000,0.0000,1.1390,0.8750,-0.1150,-0.2700
32238,10:32:41,MANUAL,8.32,95.8,0.0000,0.0000,0.0000,0.0000,0.5000,0.0000,0.0000,0.0000,1.1400,0.8650,-0.1250,-0.2700
32338,10:32:41,MANUAL,8.32,95.8,0.0000,0.0000,0.0000,0.0000,0.5000,0.0000,0.0000,0.0000,1.1420,0.8650,-0.1250,-0.2700
32440,10:32:41,MANUAL,8.32,95.8,0.0000,0.0000,0.0000,0.0000,0.5000,0.0000,0.0000,0.0000,1.1530,0.8650,-0.1250,-0.2700
32543,10:32:42,MANUAL,8.40,99.8,0.0000,0.0000,0.0000,0.0000,0.5000,0.0000,0.0000,0.0000,1.1590,0.8550,-0.1350,-0.2700
32647,10:32:42,MANUAL,8.40,99.8,0.0000,0.0000,0.0000,0.0000,0.5000,0.0000,0.0000,0.0000,1.1640,0.8550,-0.1350,-0.2700
32747,10:32:42,MANUAL,8.40,99.8,0.0000,0.0000,0.0000,0.0000,0.5000,0.0000,0.0000,0.0000,1.1690,0.8350,-0.1550,-0.2100
32847,10:32:42,MANUAL,8.40,99.8,0.0000,0.0000,0.0000,0.0000,0.5000,0.0000,0.0000,0.0000,1.1730,0.8150,-0.1750,0.0000
32947,10:32:42,MANUAL,8.40,99.8,0.0000,0.0000,0.0000,0.0000,0.5000,0.0000,0.0000,0.0000,1.1750,0.4950,-0.2450,0.2800
33047,10:32:42,MANUAL,8.33,96.3,0.0000,0.0000,0.0000,0.0000,0.5000,0.0000,0.0000,0.0000,1.1810,0.0000,0.0000,0.2900
33147,10:32:42,MANUAL,8.33,96.3,0.0000,0.0000,0.0000,0.0000,0.5000,0.0000,0.0000,0.0000,1.1820,0.0000,0.0000,0.2900
33247,10:32:42,MANUAL,8.33,96.3,0.0000,0.0000,0.0000,0.0000,0.5000,0.0000,0.0000,0.0000,1.1840,0.0000,0.0000,0.2100
33347,10:32:42,MANUAL,8.33,96.3,0.0000,0.0000,0.0000,0.0000,0.5000,0.0000,0.0000,0.0000,1.1900,0.0000,0.0000,0.0000
33448,10:32:42,MANUAL,8.33,96.3,0.0000,0.0000,0.0000,0.0000,0.5000,0.0000,0.0000,0.0000,1.1920,0.0000,0.0000,0.0000
33548,10:32:43,MANUAL,8.30,94.2,0.0000,0.0000,0.0000,0.0000,0.5000,0.0000,0.0000,0.0000,1.1960,0.0000,0.0000,0.1000
33648,10:32:43,MANUAL,8.30,94.2,0.0000,0.0000,0.0000,0.0000,0.5000,0.0000,0.0000,0.0000,1.2020,0.0000,0.0000,0.1500
33748,10:32:43,MANUAL,8.30,94.2,0.0000,0.0000,0.0000,0.0000,0.5000,0.0000,0.0000,0.0000,1.2030,0.0000,0.0000,0.1500
33848,10:32:43,MANUAL,8.30,94.2,0.0000,0.0000,0.0000,0.0000,0.5000,0.0000,0.0000,0.0000,1.2040,0.0000,0.0000,0.1500
33948,10:32:43,MANUAL,8.30,94.2,0.0000,0.0000,0.0000,0.0000,0.5000,0.0000,0.0000,0.0000,1.2120,0.0000,0.0000,0.1500
34048,10:32:43,MANUAL,7.94,74.5,0.0000,0.0000,0.0000,0.0000,0.5000,0.0000,0.0000,0.0000,1.2100,0.0000,0.0000,0.1500
34148,10:32:43,MANUAL,7.94,74.5,0.0000,0.0000,0.0000,0.0000,0.5000,0.0000,0.0000,0.0000,1.2140,0.0000,0.0000,0.1500
34248,10:32:43,MANUAL,7.94,74.5,0.0000,0.0000,0.0000,0.0000,0.5000,0.0000,0.0000,0.0000,1.2150,0.0000,0.0000,0.1500
34348,10:32:43,MANUAL,7.94,74.5,0.0000,0.0000,0.0000,0.0000,0.5000,0.0000,0.0000,0.0000,1.2190,0.0000,0.0000,0.1500
34448,10:32:43,MANUAL,7.94,74.5,0.0000,0.0000,0.0000,0.0000,0.5000,0.0000,0.0000,0.0000,1.2130,0.0000,0.0000,0.1500
34548,10:32:44,MANUAL,8.38,98.9,0.0000,0.0000,0.0000,0.0000,0.5000,0.0000,0.0000,0.0000,1.2210,0.0000,0.0000,0.1500
34648,10:32:44,SAFETY,8.38,98.9,0.0000,0.0000,0.0000,0.0000,0.5000,0.0000,0.0000,0.0000,1.2250,0.0000,0.0000,0.0000
34748,10:32:44,SAFETY,8.38,98.9,0.0000,0.0000,0.0000,0.0000,0.5000,0.0000,0.0000,0.0000,1.2200,0.0000,0.0000,0.0000
34848,10:32:44,SAFETY,8.38,98.9,0.0000,0.0000,0.0000,0.0000,0.5000,0.0000,0.0000,0.0000,1.2250,0.0000,0.0000,0.0000
34948,10:32:44,SAFETY,8.38,98.9,0.0000,0.0000,0.0000,0.0000,0.5000,0.0000,0.0000,0.0000,1.2250,0.0000,0.0000,0.0000
35051,10:32:44,SAFETY,8.40,100.0,0.0000,0.0000,0.0000,0.0000,0.5000,0.0000,0.0000,0.0000,1.2240,0.0000,0.0000,0.0000
35151,10:32:44,SAFETY,8.40,100.0,0.0000,0.0000,0.0000,0.0000,0.5000,0.0000,0.0000,0.0000,1.2230,0.0000,0.0000,0.0000
35251,10:32:44,SAFETY,8.40,100.0,0.0000,0.0000,0.0000,0.0000,0.5000,0.0000,0.0000,0.0000,1.2230,0.0000,0.0000,0.0000
35351,10:32:44,SAFETY,8.40,100.0,0.0000,0.0000,0.0000,0.0000,0.5000,0.0000,0.0000,0.0000,1.2230,0.0000,0.0000,0.0000
35451,10:32:44,SAFETY,8.40,100.0,0.0000,0.0000,0.0000,0.0000,0.5000,0.0000,0.0000,0.0000,1.2260,0.0000,0.0000,0.0000
35554,10:32:45,SAFETY,8.44,100.0,0.0000,0.0000,0.0000,0.0000,0.5000,0.0000,0.0000,0.0000,1.2240,0.0000,0.0000,0.0000
35654,10:32:45,SAFETY,8.44,100.0,0.0000,0.0000,0.0000,0.0000,0.5000,0.0000,0.0000,0.0000,1.2290,0.0000,0.0000,0.0000
35754,10:32:45,SAFETY,8.44,100.0,0.0000,0.0000,0.0000,0.0000,0.5000,0.0000,0.0000,0.0000,1.2250,0.0000,0.0000,0.0000
35854,10:32:45,SAFETY,8.44,100.0,0.0000,0.0000,0.0000,0.0000,0.5000,0.0000,0.0000,0.0000,1.2280,0.0000,0.0000,0.0000
35954,10:32:45,SAFETY,8.44,100.0,0.0000,0.0000,0.0000,0.0000,0.5000,0.0000,0.0000,0.0000,1.2260,0.0000,0.0000,0.0000
36054,10:32:45,SAFETY,8.34,96.9,0.0000,0.0000,0.0000,0.0000,0.5000,0.0000,0.0000,0.0000,1.2250,0.0000,0.0000,0.0000
36154,10:32:45,SAFETY,8.34,96.9,0.0000,0.0000,0.0000,0.0000,0.5000,0.0000,0.0000,0.0000,1.2260,0.0000,0.0000,0.0000
36254,10:32:45,SAFETY,8.34,96.9,0.0000,0.0000,0.0000,0.0000,0.5000,0.0000,0.0000,0.0000,1.2190,0.0000,0.0000,0.0000
36354,10:32:45,SAFETY,8.34,96.9,0.0000,0.0000,0.0000,0.0000,0.5000,0.0000,0.0000,0.0000,1.2220,0.0000,0.0000,0.0000
36454,10:32:45,SAFETY,8.34,96.9,0.0000,0.0000,0.0000,0.0000,0.5000,0.0000,0.0000,0.0000,1.2180,0.0000,0.0000,0.0000
36554,10:32:46,SAFETY,8.38,99.2,0.0000,0.0000,0.0000,0.0000,0.5000,0.0000,0.0000,0.0000,1.2180,0.0000,0.0000,0.0000
36654,10:32:46,SAFETY,8.38,99.2,0.0000,0.0000,0.0000,0.0000,0.5000,0.0000,0.0000,0.0000,1.2180,0.0000,0.0000,0.0000
36754,10:32:46,SAFETY,8.38,99.2,0.0000,0.0000,0.0000,0.0000,0.5000,0.0000,0.0000,0.0000,1.2160,0.0000,0.0000,0.0000
36854,10:32:46,SAFETY,8.38,99.2,0.0000,0.0000,0.0000,0.0000,0.5000,0.0000,0.0000,0.0000,1.2170,0.0000,0.0000,0.0000
36954,10:32:46,SAFETY,8.38,99.2,0.0000,0.0000,0.0000,0.0000,0.5000,0.0000,0.0000,0.0000,1.2160,0.0000,0.0000,0.0000
37054,10:32:46,SAFETY,8.41,100.0,0.0000,0.0000,0.0000,0.0000,0.5000,0.0000,0.0000,0.0000,1.2140,0.0000,0.0000,0.0000
37154,10:32:46,SAFETY,8.41,100.0,0.0000,0.0000,0.0000,0.0000,0.5000,0.0000,0.0000,0.0000,1.2110,0.0000,0.0000,0.0000
37254,10:32:46,SAFETY,8.41,100.0,0.0000,0.0000,0.0000,0.0000,0.5000,0.0000,0.0000,0.0000,1.2070,0.0000,0.0000,0.0000
